nid,"	 ts","	 hum","	 light","	 mode","	 noise","	 press","	 steps","	 temp","	 mac","	 lat","	 lon",ac
200001,1439829157,46,20002,4,109,100278,4780,4780,NaN,1.329191199,103.8076439,NaN
200001,1439829167,45,19976,4,111,100242,4794,4794,NaN,1.329187197,103.8076528,NaN
200001,1439829177,47,19894,4,120,100284,4821,4821,NaN,1.329183195,103.8076618,NaN
200001,1439829187,46,19966,4,129,100274,4848,4848,NaN,1.329179193,103.8076707,NaN
200001,1439829197,47,19835,4,131,100263,4849,4849,NaN,1.329175191,103.8076797,NaN
200001,1439829207,46,19865,4,135,100261,4869,4869,NaN,1.329171189,103.8076886,NaN
200001,1439829217,44,19984,4,138,100265,4873,4873,NaN,1.329167187,103.8076976,NaN
200001,1439829227,44,19978,4,147,100299,4880,4880,NaN,1.329163184,103.8077066,NaN
200001,1439829237,43,19829,4,156,100345,4907,4907,NaN,1.329159182,103.8077155,NaN
200001,1439829247,43,20001,4,159,100338,4919,4919,NaN,1.32915518,103.8077245,NaN
200001,1439829257,42,20122,4,166,100301,4928,4928,NaN,1.329151178,103.8077334,NaN
200001,1439829267,42,20237,4,157,100277,4929,4929,NaN,1.329147175,103.8077424,NaN
200001,1439829277,42,20243,4,157,100229,4934,4934,NaN,1.329143173,103.8077513,NaN
200001,1439829287,42,20085,4,159,100259,4957,4957,NaN,1.329139171,103.8077603,NaN
200001,1439829297,41,19938,4,160,100226,4984,4984,NaN,1.329135168,103.8077692,NaN
200001,1439829307,40,19770,4,156,100268,5007,5007,NaN,1.329131166,103.8077782,NaN
200001,1439829317,42,19740,4,156,100236,5020,5020,NaN,1.329127164,103.8077872,NaN
200001,1439829327,42,19541,4,164,100237,5043,5043,NaN,1.329123161,103.8077961,NaN
200001,1439829337,43,19683,4,162,100217,5053,5053,NaN,1.329119159,103.8078051,NaN
200001,1439829347,42,19562,4,155,100258,5070,5070,NaN,1.329115156,103.807814,NaN
200001,1439829357,43,19471,4,152,100230,5070,5070,NaN,1.329111154,103.807823,NaN
200001,1439829367,44,19415,4,153,100202,5083,5083,NaN,1.329107152,103.8078319,NaN
200001,1439829377,45,19287,4,150,100251,5099,5099,NaN,1.329103149,103.8078409,NaN
200001,1439829387,46,19242,4,141,100242,5104,5104,NaN,1.329099147,103.8078498,NaN
200001,1439829397,46,19432,4,134,100218,5107,5107,NaN,1.329095144,103.8078588,NaN
200001,1439829407,46,19346,4,138,100196,5115,5115,NaN,1.329091141,103.8078677,NaN
200001,1439829417,47,19433,4,146,100214,5126,5126,NaN,1.329087139,103.8078767,NaN
200001,1439829427,49,19593,4,146,100201,5147,5147,NaN,1.329083136,103.8078856,NaN
200001,1439829437,49,19604,4,142,100190,5174,5174,NaN,1.329079134,103.8078946,NaN
200001,1439829447,48,19759,4,134,100239,5203,5203,NaN,1.329075131,103.8079035,NaN
200001,1439829457,48,19822,4,126,100238,5232,5232,NaN,1.329071128,103.8079125,NaN
200001,1439829467,49,19841,4,119,100198,5261,5261,NaN,1.329067126,103.8079214,NaN
200001,1439829477,51,19663,4,120,100182,5276,5276,NaN,1.329063123,103.8079304,NaN
200001,1439829487,51,19761,4,129,100160,5298,5298,NaN,1.32905912,103.8079393,NaN
200001,1439829497,51,19712,4,133,100185,5309,5309,NaN,1.329055118,103.8079483,NaN
200001,1439829507,51,19569,4,139,100202,5312,5312,NaN,1.329051115,103.8079572,NaN
200001,1439829517,51,19457,4,132,100221,5315,5315,NaN,1.329047112,103.8079662,NaN
200001,1439829527,49,19513,4,138,100204,5318,5318,NaN,1.329043109,103.8079751,NaN
200001,1439829537,50,19416,4,131,100243,5323,5323,NaN,1.329039107,103.8079841,NaN
200001,1439829547,49,19468,4,128,100281,5329,5329,NaN,1.329035104,103.807993,NaN
200001,1439829557,50,19486,4,127,100328,5354,5354,NaN,1.329031101,103.808002,NaN
200001,1439829567,48,19630,4,118,100320,5358,5358,NaN,1.329027098,103.8080109,NaN
200001,1439829577,47,19689,4,110,100289,5377,5377,NaN,1.329023095,103.8080199,NaN
200001,1439829587,45,19586,4,106,100239,5383,5383,NaN,1.329019092,103.8080288,NaN
200001,1439829597,45,19630,4,99,100195,5407,5407,NaN,1.32901509,103.8080378,NaN
200001,1439829607,47,19570,4,98,100187,5420,5420,NaN,1.329011087,103.8080467,NaN
200001,1439829617,48,19724,4,91,100178,5428,5428,NaN,1.329007084,103.8080557,NaN
200001,1439829627,47,19774,4,98,100130,5449,5449,NaN,1.329003081,103.8080646,NaN
200001,1439829637,47,19692,4,90,100085,5457,5457,NaN,1.328999078,103.8080735,NaN
200001,1439829647,45,19717,4,95,100039,5459,5459,NaN,1.328995075,103.8080825,NaN
200001,1439829657,47,19876,4,94,100005,5461,5461,NaN,1.328991072,103.8080914,NaN
200001,1439829667,49,19891,4,100,100006,5469,5469,NaN,1.328987069,103.8081004,NaN
200001,1439829677,51,20001,4,107,100014,5492,5492,NaN,1.328983066,103.8081093,NaN
200001,1439829687,51,19804,4,114,100033,5506,5506,NaN,1.328979063,103.8081183,NaN
200001,1439829697,53,19883,4,106,99999,5518,5518,NaN,1.32897506,103.8081272,NaN
200001,1439829707,54,19684,4,98,100037,5541,5541,NaN,1.328971056,103.8081362,NaN
200001,1439829717,55,19726,4,100,99990,5569,5569,NaN,1.328967053,103.8081451,NaN
200001,1439829727,55,19668,4,97,99957,5571,5571,NaN,1.32896305,103.808154,NaN
200001,1439829737,53,19765,4,97,99990,5574,5574,NaN,1.328959047,103.808163,NaN
200001,1439829747,53,19641,4,90,99942,5600,5600,NaN,1.328955044,103.8081719,NaN
200001,1439829757,52,19628,4,94,99894,5628,5628,NaN,1.328951041,103.8081809,NaN
200001,1439829767,51,19621,4,101,99913,5638,5638,NaN,1.328947037,103.8081898,NaN
200001,1439829777,53,19602,4,105,99868,5646,5646,NaN,1.328943034,103.8081987,NaN
200001,1439829787,53,19572,4,99,99916,5663,5663,NaN,1.328939031,103.8082077,NaN
200001,1439829797,54,19593,4,107,99903,5687,5687,NaN,1.328935028,103.8082166,NaN
200001,1439829807,53,19583,4,109,99875,5712,5712,NaN,1.328931024,103.8082256,NaN
200001,1439829817,54,19708,4,110,99830,5740,5740,NaN,1.328927021,103.8082345,NaN
200001,1439829827,55,19689,4,112,99879,5770,5770,NaN,1.328923018,103.8082434,NaN
200001,1439829837,56,19780,4,115,99891,5792,5792,NaN,1.328919014,103.8082524,NaN
200001,1439829847,56,19796,4,124,99912,5809,5809,NaN,1.328915011,103.8082613,NaN
200001,1439829857,57,19782,4,117,99898,5825,5825,NaN,1.328911008,103.8082703,NaN
200001,1439829867,59,19656,4,117,99917,5833,5833,NaN,1.328907004,103.8082792,NaN
200001,1439829877,58,19840,4,111,99881,5857,5857,NaN,1.328903001,103.8082881,NaN
200001,1439829887,58,19848,4,103,99906,5874,5874,NaN,1.328898997,103.8082971,NaN
200001,1439829897,57,20010,4,113,99909,5889,5889,NaN,1.328894994,103.808306,NaN
200001,1439829907,57,20087,4,109,99874,5910,5910,NaN,1.328890991,103.808315,NaN
200001,1439829917,56,20113,4,113,99882,5917,5917,NaN,1.328886987,103.8083239,NaN
200001,1439829927,58,20133,4,114,99843,5923,5923,NaN,1.328882984,103.8083328,NaN
200001,1439829937,59,19988,4,117,99814,5953,5953,NaN,1.32887898,103.8083418,NaN
200001,1439829947,58,19952,4,111,99772,5960,5960,NaN,1.328874976,103.8083507,NaN
200001,1439829957,56,20125,4,110,99734,5980,5980,NaN,1.328870973,103.8083596,NaN
200001,1439829967,55,20124,4,115,99705,5997,5997,NaN,1.328866969,103.8083686,NaN
200001,1439829977,56,20095,4,111,99723,6011,6011,NaN,1.328862966,103.8083775,NaN
200001,1439829987,56,20160,4,104,99712,6031,6031,NaN,1.328858962,103.8083864,NaN
200001,1439829997,56,20041,4,96,99749,6047,6047,NaN,1.328854958,103.8083954,NaN
200001,1439830007,57,20032,4,106,99784,6069,6069,NaN,1.328850955,103.8084043,NaN
200001,1439830017,58,20188,4,114,99765,6095,6095,NaN,1.328846951,103.8084132,NaN
200001,1439830027,59,20313,4,123,99773,6120,6120,NaN,1.328842947,103.8084222,NaN
200001,1439830037,60,20209,4,132,99774,6139,6139,NaN,1.328838944,103.8084311,NaN
200001,1439830047,60,20057,4,134,99785,6140,6140,NaN,1.32883494,103.80844,NaN
200001,1439830057,61,19886,4,141,99813,6165,6165,NaN,1.328830936,103.808449,NaN
200001,1439830067,60,19716,4,147,99809,6175,6175,NaN,1.328826932,103.8084579,NaN
200001,1439830077,59,19674,4,143,99835,6186,6186,NaN,1.328822929,103.8084668,NaN
200001,1439830087,57,19587,4,151,99813,6204,6204,NaN,1.328818925,103.8084758,NaN
200001,1439830097,56,19610,4,142,99775,6229,6229,NaN,1.328814921,103.8084847,NaN
200001,1439830107,56,19705,4,143,99762,6250,6250,NaN,1.328810917,103.8084936,NaN
200001,1439830117,54,19591,4,140,99737,6264,6264,NaN,1.328806913,103.8085026,NaN
200001,1439830127,54,19690,4,132,99707,6269,6269,NaN,1.328802909,103.8085115,NaN
200001,1439830137,53,19527,4,129,99673,6274,6274,NaN,1.328798906,103.8085204,NaN
200001,1439830147,54,19604,4,123,99656,6275,6275,NaN,1.328794902,103.8085294,NaN
200001,1439830157,55,19656,4,121,99652,6275,6275,NaN,1.328790898,103.8085383,NaN
200001,1439830167,56,19679,4,128,99660,6277,6277,NaN,1.328786894,103.8085472,NaN
200001,1439830177,57,19617,4,132,99629,6280,6280,NaN,1.32878289,103.8085562,NaN
200001,1439830187,57,19554,4,124,99601,6296,6296,NaN,1.328778886,103.8085651,NaN
200001,1439830197,57,19694,4,114,99624,6298,6298,NaN,1.328774882,103.808574,NaN
200001,1439830207,57,19641,4,117,99623,6308,6308,NaN,1.328770878,103.8085829,NaN
200001,1439830217,56,19531,4,111,99624,6336,6336,NaN,1.328766874,103.8085919,NaN
200001,1439830227,56,19458,4,117,99592,6342,6342,NaN,1.32876287,103.8086008,NaN
200001,1439830237,55,19411,4,111,99580,6372,6372,NaN,1.328758865,103.8086097,NaN
200001,1439830247,53,19244,4,119,99556,6373,6373,NaN,1.328754861,103.8086187,NaN
200001,1439830257,54,19082,4,121,99510,6384,6384,NaN,1.328750857,103.8086276,NaN
200001,1439830267,55,18984,4,118,99556,6396,6396,NaN,1.328746853,103.8086365,NaN
200001,1439830277,56,19018,4,125,99574,6424,6424,NaN,1.328742849,103.8086454,NaN
200001,1439830287,57,18885,4,133,99581,6437,6437,NaN,1.328738845,103.8086544,NaN
200001,1439830297,57,18844,4,131,99558,6450,6450,NaN,1.328734841,103.8086633,NaN
200001,1439830307,56,18801,4,139,99594,6470,6470,NaN,1.328730836,103.8086722,NaN
200001,1439830317,57,18852,4,134,99620,6482,6482,NaN,1.328726832,103.8086811,NaN
200001,1439830327,58,18863,4,132,99607,6483,6483,NaN,1.328722828,103.8086901,NaN
200001,1439830337,56,18864,4,129,99634,6510,6510,NaN,1.328718824,103.808699,NaN
200001,1439830347,57,18982,4,126,99632,6520,6520,NaN,1.328714819,103.8087079,NaN
200001,1439830357,55,19033,4,118,99594,6523,6523,NaN,1.328710815,103.8087168,NaN
200001,1439830367,56,18902,4,119,99570,6541,6541,NaN,1.328706811,103.8087258,NaN
200001,1439830377,55,18971,4,129,99531,6571,6571,NaN,1.328702806,103.8087347,NaN
200001,1439830387,54,19055,4,128,99484,6593,6593,NaN,1.328698802,103.8087436,NaN
200001,1439830397,55,19091,4,127,99448,6601,6601,NaN,1.328694798,103.8087525,NaN
200001,1439830407,54,19131,4,122,99491,6629,6629,NaN,1.328690793,103.8087615,NaN
200001,1439830417,56,19302,4,126,99480,6631,6631,NaN,1.328686789,103.8087704,NaN
200001,1439830427,56,19215,4,120,99480,6639,6639,NaN,1.328682784,103.8087793,NaN
200001,1439830437,56,19341,4,115,99486,6655,6655,NaN,1.32867878,103.8087882,NaN
200001,1439830447,54,19434,4,113,99499,6674,6674,NaN,1.328674775,103.8087971,NaN
200001,1439830457,56,19315,4,104,99496,6698,6698,NaN,1.328670771,103.8088061,NaN
200001,1439830467,57,19325,4,113,99514,6705,6705,NaN,1.328666766,103.808815,NaN
200001,1439830477,56,19303,4,118,99537,6713,6713,NaN,1.328662762,103.8088239,NaN
200001,1439830487,58,19116,4,126,99505,6719,6719,NaN,1.328658757,103.8088328,NaN
200001,1439830497,57,19199,4,135,99474,6722,6722,NaN,1.328654753,103.8088417,NaN
200001,1439830507,56,19376,4,129,99454,6731,6731,NaN,1.328650748,103.8088507,NaN
200001,1439830517,57,19421,4,123,99474,6740,6740,NaN,1.328646744,103.8088596,NaN
200001,1439830527,56,19336,4,125,99425,6747,6747,NaN,1.328642739,103.8088685,NaN
200001,1439830537,56,19531,4,128,99380,6776,6776,NaN,1.328638734,103.8088774,NaN
200001,1439830547,55,19640,4,134,99420,6792,6792,NaN,1.32863473,103.8088863,NaN
200001,1439830557,54,19606,4,144,99466,6820,6820,NaN,1.328630725,103.8088953,NaN
200001,1439830567,55,19537,4,138,99419,6839,6839,NaN,1.32862672,103.8089042,NaN
200001,1439830577,55,19457,4,133,99461,6856,6856,NaN,1.328622716,103.8089131,NaN
200001,1439830587,57,19425,4,139,99433,6883,6883,NaN,1.328618711,103.808922,NaN
200001,1439830597,56,19338,4,142,99464,6888,6888,NaN,1.328614706,103.8089309,NaN
200001,1439830607,57,19217,4,150,99464,6893,6893,NaN,1.328610701,103.8089398,NaN
200001,1439830617,56,19074,4,147,99450,6895,6895,NaN,1.328606696,103.8089488,NaN
200001,1439830627,56,18899,4,139,99441,6902,6902,NaN,1.328602692,103.8089577,NaN
200001,1439830637,54,18866,4,143,99436,6912,6912,NaN,1.328598687,103.8089666,NaN
200001,1439830647,53,18804,4,152,99459,6912,6912,NaN,1.328594682,103.8089755,NaN
200001,1439830657,53,18756,4,152,99458,6933,6933,NaN,1.328590677,103.8089844,NaN
200001,1439830667,54,18698,4,148,99418,6941,6941,NaN,1.328586672,103.8089933,NaN
200001,1439830677,55,18826,4,156,99402,6970,6970,NaN,1.328582667,103.8090023,NaN
200001,1439830687,55,18784,4,155,99426,6983,6983,NaN,1.328578662,103.8090112,NaN
200001,1439830697,53,18604,4,146,99418,6996,6996,NaN,1.328574657,103.8090201,NaN
200001,1439830707,53,18541,4,141,99452,6996,6996,NaN,1.328570653,103.809029,NaN
200001,1439830717,53,18437,4,140,99483,7008,7008,NaN,1.328566648,103.8090379,NaN
200001,1439830727,51,18594,4,134,99473,7037,7037,NaN,1.328562643,103.8090468,NaN
200001,1439830737,52,18551,4,125,99453,7047,7047,NaN,1.328558638,103.8090557,NaN
200001,1439830747,54,18699,4,128,99417,7054,7054,NaN,1.328554632,103.8090647,NaN
200001,1439830757,52,18749,4,137,99387,7081,7081,NaN,1.328550627,103.8090736,NaN
200001,1439830767,52,18930,4,130,99407,7106,7106,NaN,1.328546622,103.8090825,NaN
200001,1439830777,53,18815,4,126,99364,7119,7119,NaN,1.328542617,103.8090914,NaN
200001,1439830787,53,18632,4,134,99335,7124,7124,NaN,1.328538612,103.8091003,NaN
200001,1439830797,51,18507,4,137,99338,7140,7140,NaN,1.328534607,103.8091092,NaN
200001,1439830807,52,18586,4,140,99372,7146,7146,NaN,1.328530602,103.8091181,NaN
200001,1439830817,54,18511,4,145,99348,7171,7171,NaN,1.328526597,103.809127,NaN
200001,1439830827,52,18312,4,139,99385,7189,7189,NaN,1.328522592,103.8091359,NaN
200001,1439830837,52,18268,4,144,99348,7205,7205,NaN,1.328518586,103.8091449,NaN
200001,1439830847,51,18114,4,148,99326,7234,7234,NaN,1.328514581,103.8091538,NaN
200001,1439830857,52,18271,4,150,99366,7251,7251,NaN,1.328510576,103.8091627,NaN
200001,1439830867,52,18187,4,151,99411,7271,7271,NaN,1.328506571,103.8091716,NaN
200001,1439830877,52,18216,4,149,99372,7273,7273,NaN,1.328502565,103.8091805,NaN
200001,1439830887,54,18138,4,140,99382,7293,7293,NaN,1.32849856,103.8091894,NaN
200001,1439830897,52,18330,4,133,99420,7297,7297,NaN,1.328494555,103.8091983,NaN
200001,1439830907,51,18171,4,125,99384,7315,7315,NaN,1.328490549,103.8092072,NaN
200001,1439830917,51,18031,4,134,99432,7337,7337,NaN,1.328486544,103.8092161,NaN
200001,1439830927,50,17863,4,140,99474,7338,7338,NaN,1.328482539,103.809225,NaN
200001,1439830937,51,17996,4,132,99432,7365,7365,NaN,1.328478533,103.8092339,NaN
200001,1439830947,53,18142,4,133,99451,7375,7375,NaN,1.328474528,103.8092429,NaN
200001,1439830957,54,18027,4,140,99435,7384,7384,NaN,1.328470523,103.8092518,NaN
200001,1439830967,54,18053,4,145,99401,7394,7394,NaN,1.328466517,103.8092607,NaN
200001,1439830977,54,18101,4,146,99416,7420,7420,NaN,1.328462512,103.8092696,NaN
200001,1439830987,55,18130,4,150,99402,7444,7444,NaN,1.328458506,103.8092785,NaN
200001,1439830997,54,18228,4,146,99386,7464,7464,NaN,1.328454501,103.8092874,NaN
200001,1439831007,54,18063,4,145,99380,7472,7472,NaN,1.328450495,103.8092963,NaN
200001,1439831017,52,18180,4,145,99334,7494,7494,NaN,1.32844649,103.8093052,NaN
200001,1439831027,54,18346,4,146,99315,7513,7513,NaN,1.328442484,103.8093141,NaN
200001,1439831037,54,18457,4,145,99331,7536,7536,NaN,1.328438479,103.809323,NaN
200001,1439831047,55,18598,4,154,99286,7565,7565,NaN,1.328434473,103.8093319,NaN
200001,1439831057,54,18432,4,145,99303,7570,7570,NaN,1.328430467,103.8093408,NaN
200001,1439831067,55,18628,4,140,99319,7578,7578,NaN,1.328426462,103.8093497,NaN
200001,1439831077,54,18683,4,138,99283,7584,7584,NaN,1.328422456,103.8093586,NaN
200001,1439831087,52,18658,4,143,99296,7605,7605,NaN,1.32841845,103.8093675,NaN
200001,1439831097,52,18583,4,149,99279,7610,7610,NaN,1.328414445,103.8093764,NaN
200001,1439831107,52,18599,4,145,99326,7637,7637,NaN,1.328410439,103.8093853,NaN
200001,1439831117,53,18664,4,137,99282,7649,7649,NaN,1.328406433,103.8093942,NaN
200001,1439831127,53,18734,4,129,99279,7659,7659,NaN,1.328402428,103.8094031,NaN
200001,1439831137,55,18542,4,122,99314,7681,7681,NaN,1.328398422,103.809412,NaN
200001,1439831147,54,18400,4,126,99317,7684,7684,NaN,1.328394416,103.8094209,NaN
200001,1439831157,55,18411,4,128,99310,7714,7714,NaN,1.32839041,103.8094298,NaN
200001,1439831167,55,18569,4,131,99272,7740,7740,NaN,1.328386404,103.8094387,NaN
200001,1439831177,56,18372,4,124,99258,7758,7758,NaN,1.328382399,103.8094476,NaN
200001,1439831187,57,18508,4,118,99240,7767,7767,NaN,1.328378393,103.8094565,NaN
200001,1439831197,55,18563,4,112,99233,7797,7797,NaN,1.328374387,103.8094654,NaN
200001,1439831207,54,18694,4,116,99195,7814,7814,NaN,1.328370381,103.8094743,NaN
200001,1439831217,54,18669,4,122,99213,7829,7829,NaN,1.328366375,103.8094832,NaN
200001,1439831227,53,18739,4,131,99170,7846,7846,NaN,1.328362369,103.8094921,NaN
200001,1439831237,55,18777,4,132,99169,7872,7872,NaN,1.328358363,103.809501,NaN
200001,1439831619,55,18779,2,139,99189,7889,7889,NaN,1.328358363,103.809501,NaN
200001,1439831715,55,18722,0,138,99165,7919,7919,NaN,1.328358363,103.809501,NaN
200001,1439831725,56,18627,0,146,99120,7935,7935,NaN,1.328358363,103.809501,NaN
200001,1439831735,58,18545,1,143,99146,7962,7962,NaN,1.328358363,103.809501,NaN
200001,1439831745,57,18745,0,151,99097,7972,7972,NaN,1.328358363,103.809501,NaN
200001,1439831972,56,18741,0,153,99103,7996,7996,NaN,1.328358363,103.809501,NaN
200001,1439831982,55,18792,3,146,99060,8015,8015,NaN,1.328358363,103.809501,NaN
200001,1439832021,56,18620,0,151,99086,8032,8032,NaN,1.328358363,103.809501,NaN
200001,1439832031,56,18489,3,145,99119,8055,8055,NaN,1.328358363,103.809501,NaN
200001,1439832191,56,18569,3,155,99108,8080,8080,NaN,1.328358363,103.809501,NaN
200001,1439832306,57,18768,0,154,99107,8109,8109,NaN,1.328358363,103.809501,NaN
200001,1439832750,55,18794,1,149,99069,8122,8122,NaN,1.328358363,103.809501,NaN
200001,1439832760,54,18743,2,154,99112,8148,8148,NaN,1.328358363,103.809501,NaN
200001,1439832770,54,18852,3,155,99134,8156,8156,NaN,1.328358363,103.809501,NaN
200001,1439832808,55,18792,2,149,99098,8177,8177,NaN,1.328358363,103.809501,NaN
200001,1439832818,54,18915,3,155,99072,8192,8192,NaN,1.328358363,103.809501,NaN
200001,1439833019,53,19037,2,147,99084,8210,8210,NaN,1.328358363,103.809501,NaN
200001,1439833029,52,19143,3,153,99090,8218,8218,NaN,1.328358363,103.809501,NaN
200001,1439833162,51,19180,0,149,99097,8230,8230,NaN,1.328358363,103.809501,NaN
200001,1439833538,50,19124,2,154,99086,8249,8249,NaN,1.328358363,103.809501,NaN
200001,1439833548,52,18953,3,147,99053,8264,8264,NaN,1.328358363,103.809501,NaN
200001,1439833786,54,18763,3,151,99022,8268,8268,NaN,1.328358363,103.809501,NaN
200001,1439833796,53,18665,1,145,98988,8291,8291,NaN,1.328358363,103.809501,NaN
200001,1439833806,53,18752,1,146,99013,8320,8320,NaN,1.328358363,103.809501,NaN
200001,1439833816,53,18573,3,151,99023,8331,8331,NaN,1.328358363,103.809501,NaN
200001,1439834265,53,18512,3,160,99066,8332,8332,NaN,1.328358363,103.809501,NaN
200001,1439834275,52,18441,3,165,99109,8360,8360,NaN,1.328358363,103.809501,NaN
200001,1439834285,52,18608,1,158,99074,8361,8361,NaN,1.328358363,103.809501,NaN
200001,1439834295,51,18768,0,156,99104,8388,8388,NaN,1.328358363,103.809501,NaN
200001,1439834752,53,18929,3,162,99084,8410,8410,NaN,1.328358363,103.809501,NaN
200001,1439834762,54,19092,0,160,99113,8421,8421,NaN,1.328358363,103.809501,NaN
200001,1439834772,55,19000,3,159,99072,8447,8447,NaN,1.328358363,103.809501,NaN
200001,1439835181,54,19139,2,155,99064,8465,8465,NaN,1.328358363,103.809501,NaN
200001,1439835191,52,19227,2,164,99024,8478,8478,NaN,1.328358363,103.809501,NaN
200001,1439835201,53,19056,3,162,99047,8495,8495,NaN,1.328358363,103.809501,NaN
200001,1439835654,52,19175,0,171,99057,8524,8524,NaN,1.328358363,103.809501,NaN
200001,1439835664,53,19179,1,164,99041,8527,8527,NaN,1.328358363,103.809501,NaN
200001,1439835674,53,19242,1,170,99070,8555,8555,NaN,1.328358363,103.809501,NaN
200001,1439835684,53,19086,2,163,99094,8582,8582,NaN,1.328358363,103.809501,NaN
200001,1439835694,53,19264,2,154,99108,8602,8602,NaN,1.328358363,103.809501,NaN
200001,1439835704,54,19379,3,164,99137,8613,8613,NaN,1.328358363,103.809501,NaN
200001,1439835942,54,19484,3,169,99125,8623,8623,NaN,1.328358363,103.809501,NaN
200001,1439836013,56,19364,0,169,99150,8649,8649,NaN,1.328358363,103.809501,NaN
200001,1439836023,55,19261,2,175,99173,8677,8677,NaN,1.328358363,103.809501,NaN
200001,1439836033,56,19091,3,178,99189,8706,8706,NaN,1.328358363,103.809501,NaN
200001,1439836043,57,19124,1,169,99226,8717,8717,NaN,1.328358363,103.809501,NaN
200001,1439836053,58,19107,1,167,99196,8724,8724,NaN,1.328358363,103.809501,NaN
